Sector,Subsector,Primary Property Type - Self Selected,Largest Property Use Type,Property GFA - Self-Reported (m²),Number of Buildings,Electricity Use - Grid Purchase (GJ),Natural Gas Use (GJ),Other_Fuels_GJ,District_Energy_GJ,Has_NaturalGas,Has_Electricity,Total (Location-Based) GHG Emissions (Metric Tons CO2e)
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,12.1,,0.0,0.0,0,1,0.16
Municipal,Municipality,Other - Public Services,Other - Public Services,2.6,1,19.4,,0.0,0.0,0,1,0.26
Municipal,Municipality,Other - Public Services,Other - Public Services,2.7,1,3.1,,0.0,0.0,0,1,0.04
Municipal,Municipality,Other - Public Services,Other - Public Services,4.2,1,34.8,189.7,0.0,0.0,1,1,10.01
Municipal,Municipality,Other - Public Services,Other - Public Services,4.1,1,105.0,,0.0,0.0,0,1,1.43
Municipal,Municipality,Other - Public Services,Other - Public Services,7.5,1,69.1,,0.0,0.0,0,1,0.94
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,9.3,,0.0,0.0,0,1,0.13
Municipal,Municipality,Other - Public Services,Other - Public Services,4.0,1,0.0,,0.0,0.0,0,1,0.0
Municipal,Municipality,Other - Public Services,Other - Public Services,4.6,1,8.1,,0.0,0.0,0,1,0.11
Municipal,Municipality,Other - Public Services,Other - Public Services,3.2,1,22.8,,0.0,0.0,0,1,0.31
Municipal,Municipality,Other - Public Services,Other - Public Services,3.3,1,2.0,,0.0,0.0,0,1,0.03
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,62.2,,0.0,0.0,0,1,0.85
Municipal,Municipality,Other - Public Services,Other - Public Services,3.7,1,0.2,,0.0,0.0,0,1,0.0
Municipal,Municipality,Other - Public Services,Other - Public Services,5.0,1,219.9,,0.0,0.0,0,1,2.99
Municipal,Municipality,Other - Public Services,Other - Public Services,4.4,1,62.2,,0.0,0.0,0,1,0.85
Municipal,Municipality,Other - Public Services,Other - Public Services,4.8,1,26.7,,0.0,0.0,0,1,0.36
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,0.0,,0.0,0.0,0,1,0.0
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,8.9,,0.0,0.0,0,1,0.12
Municipal,Municipality,Other - Public Services,Other - Public Services,3.8,1,576.0,,0.0,0.0,0,1,7.84
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,22.1,,0.0,0.0,0,1,0.3
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,280.8,,0.0,0.0,0,1,3.82
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,79.3,,0.0,0.0,0,1,1.08
Municipal,Municipality,Other - Public Services,Other - Public Services,3.9,1,1439.6,,0.0,0.0,0,1,19.6
Municipal,Municipality,Other - Public Services,Other - Public Services,0.3,1,20.2,,0.0,0.0,0,1,0.27
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,0.4,,0.0,0.0,0,1,0.01
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,50.1,,0.0,0.0,0,1,0.68
Municipal,Municipality,Other - Public Services,Other - Public Services,5.1,1,39.1,,0.0,0.0,0,1,0.53
Municipal,Municipality,Other - Public Services,Other - Public Services,5.5,1,679.3,,0.0,0.0,0,1,9.25
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,109.6,,0.0,0.0,0,1,1.49
Municipal,Municipality,Other - Public Services,Other - Public Services,5.2,1,333.1,,0.0,0.0,0,1,4.53
Municipal,Municipality,Other - Public Services,Other - Public Services,5.3,1,26.0,,0.0,0.0,0,1,0.35
Municipal,Municipality,Other - Public Services,Other - Public Services,7.3,1,7.1,,0.0,0.0,0,1,0.1
Municipal,Municipality,Other - Public Services,Other - Public Services,7.7,1,0.0,,0.0,0.0,0,1,0.0
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,111.7,,0.0,0.0,0,1,1.52
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,20.8,,0.0,0.0,0,1,0.28
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,3.7,,0.0,0.0,0,1,0.05
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,0.7,,0.0,0.0,0,1,0.01
Municipal,Municipality,Other - Public Services,Other - Public Services,5.9,1,0.2,,0.0,0.0,0,1,0.0
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,3.5,,0.0,0.0,0,1,0.05
Municipal,Municipality,Other - Public Services,Other - Public Services,6.2,1,4.3,,0.0,0.0,0,1,0.06
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,10.4,,0.0,0.0,0,1,0.14
Municipal,Municipality,Other - Public Services,Other - Public Services,0.8,1,49.1,,0.0,0.0,0,1,0.67
Municipal,Municipality,Other - Public Services,Other - Public Services,6.8,1,9.4,,0.0,0.0,0,1,0.13
Municipal,Municipality,Other - Public Services,Other - Public Services,6.7,1,19.5,,0.0,0.0,0,1,0.26
Municipal,Municipality,Other - Public Services,Other - Public Services,5.6,1,55.1,,0.0,0.0,0,1,0.75
Municipal,Municipality,Other - Public Services,Other - Public Services,7.4,1,149.5,264.5,0.0,0.0,1,1,15.33
Municipal,Municipality,Other - Public Services,Other - Public Services,6.4,1,27.8,,0.0,0.0,0,1,0.38
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,185.8,,0.0,0.0,0,1,2.53
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,118.6,,0.0,0.0,0,1,1.61
Municipal,Municipality,Other - Public Services,Other - Public Services,6.9,1,369.9,,0.0,0.0,0,1,5.03
Municipal,Municipality,Other - Public Services,Other - Public Services,6.6,1,21.9,,0.0,0.0,0,1,0.3
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,3.1,,0.0,0.0,0,1,0.04
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,10.3,,0.0,0.0,0,1,0.14
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,0.0,,0.0,0.0,0,1,0.0
Municipal,Municipality,Other - Public Services,Other - Public Services,8.1,1,8.7,,0.0,0.0,0,1,0.12
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,0.0,,0.0,0.0,0,1,0.0
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,20.9,,0.0,0.0,0,1,0.28
Municipal,Municipality,Other - Public Services,Other - Public Services,8.0,1,82.1,91.0,0.0,0.0,1,1,5.69
Municipal,Municipality,Other - Public Services,Other - Public Services,8.8,1,4.9,,0.0,0.0,0,1,0.07
Municipal,Municipality,Other - Public Services,Other - Public Services,8.5,1,12.5,,0.0,0.0,0,1,0.17
Municipal,Municipality,Other - Public Services,Other - Public Services,9.7,1,29.8,224.9,0.0,0.0,1,1,11.71
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,6.9,,0.0,0.0,0,1,0.09
Municipal,Municipality,Other - Public Services,Other - Public Services,10.1,1,121.5,,0.0,0.0,0,1,1.65
Municipal,Municipality,Other - Public Services,Other - Public Services,10.0,1,3.3,,0.0,0.0,0,1,0.04
Municipal,Municipality,Other - Public Services,Other - Public Services,33.4,1,1116.1,3360.4,0.0,0.0,1,1,184.07
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,3.8,,0.0,0.0,0,1,0.05
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,3.1,,0.0,0.0,0,1,0.04
Municipal,Municipality,Other - Public Services,Other - Public Services,9.8,1,9.7,,0.0,0.0,0,1,0.13
Municipal,Municipality,Other - Public Services,Other - Public Services,8.3,1,29.6,,0.0,0.0,0,1,0.4
Municipal,Municipality,Other - Public Services,Other - Public Services,8.5,1,9.8,,0.0,0.0,0,1,0.13
Municipal,Municipality,Other - Public Services,Other - Public Services,9.6,1,3.3,,0.0,0.0,0,1,0.04
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,1.6,,0.0,0.0,0,1,0.02
Municipal,Municipality,Other - Public Services,Other - Public Services,9.2,1,33.4,,0.0,0.0,0,1,0.45
Municipal,Municipality,Other - Public Services,Other - Public Services,9.3,1,6.5,,0.0,0.0,0,1,0.09
Municipal,Municipality,Other - Public Services,Other - Public Services,11.5,1,16.7,,0.0,0.0,0,1,0.23
Municipal,Municipality,Other - Public Services,Other - Public Services,11.1,1,71.3,,0.0,0.0,0,1,0.97
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,5.2,,0.0,0.0,0,1,0.07
Municipal,Municipality,Other - Public Services,Other - Public Services,11.4,1,46.9,,0.0,0.0,0,1,0.64
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,38.6,,0.0,0.0,0,1,0.53
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,11.3,,0.0,0.0,0,1,0.15
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,19.2,,0.0,0.0,0,1,0.26
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,392.5,160.9,0.0,0.0,1,1,13.43
Municipal,Municipality,Other - Public Services,Other - Public Services,10.4,1,117.5,,0.0,0.0,0,1,1.6
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,5.8,,0.0,0.0,0,1,0.08
Municipal,Municipality,Other - Public Services,Other - Public Services,11.6,1,0.0,,0.0,0.0,0,1,0.0
Municipal,Municipality,Other - Public Services,Other - Public Services,11.8,1,39.5,,0.0,0.0,0,1,0.54
Municipal,Municipality,Other - Public Services,Other - Public Services,11.9,1,82.6,,0.0,0.0,0,1,1.12
Municipal,Municipality,Other - Public Services,Other - Public Services,12.4,1,15.8,,0.0,0.0,0,1,0.22
Municipal,Municipality,Other - Public Services,Other - Public Services,12.1,1,63.0,,0.0,0.0,0,1,0.86
Municipal,Municipality,Other - Public Services,Other - Public Services,12.6,1,3.7,,0.0,0.0,0,1,0.05
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,14.3,,0.0,0.0,0,1,0.19
Municipal,Municipality,Other - Public Services,Other - Public Services,13.4,1,22.8,,0.0,0.0,0,1,0.31
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,1.6,,0.0,0.0,0,1,0.02
Municipal,Municipality,Other - Public Services,Other - Public Services,13.0,1,8.7,,0.0,0.0,0,1,0.12
Municipal,Municipality,Other - Public Services,Other - Public Services,14.3,1,2249.7,3419.9,0.0,0.0,1,1,202.49
Municipal,Municipality,Other - Public Services,Other - Public Services,13.1,1,188.0,,0.0,0.0,0,1,2.56
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,2.2,,0.0,0.0,0,1,0.03
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,4.5,,0.0,0.0,0,1,0.06
Municipal,Municipality,Other - Public Services,Other - Public Services,14.0,1,5.0,,0.0,0.0,0,1,0.07
Municipal,Municipality,Other - Public Services,Other - Public Services,13.2,1,33.2,,0.0,0.0,0,1,0.45
Municipal,Municipality,Other - Public Services,Other - Public Services,14.2,1,3.3,,0.0,0.0,0,1,0.04
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,76.8,,0.0,0.0,0,1,1.05
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,10.6,,0.0,0.0,0,1,0.14
Municipal,Municipality,Other - Public Services,Other - Public Services,13.3,1,274.6,,0.0,0.0,0,1,3.74
Municipal,Municipality,Other - Public Services,Other - Public Services,13.5,1,0.0,,0.0,0.0,0,1,0.0
Municipal,Municipality,Other - Public Services,Other - Public Services,12.9,1,27.3,,0.0,0.0,0,1,0.37
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,0.5,,0.0,0.0,0,1,0.01
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,15.7,,0.0,0.0,0,1,0.21
Municipal,Municipality,Other - Public Services,Other - Public Services,0.6,1,8.8,,0.0,0.0,0,1,0.12
Municipal,Municipality,Other - Public Services,Other - Public Services,14.4,1,202.3,,0.0,0.0,0,1,2.75
Municipal,Municipality,Other - Public Services,Other - Public Services,14.7,1,2.5,,0.0,0.0,0,1,0.03
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,5.7,,0.0,0.0,0,1,0.08
Municipal,Municipality,Other - Public Services,Other - Public Services,15.3,1,16.3,,0.0,0.0,0,1,0.22
Municipal,Municipality,Other - Public Services,Other - Public Services,15.6,1,0.2,,0.0,0.0,0,1,0.0
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,72.8,,0.0,0.0,0,1,0.99
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,253.9,,0.0,0.0,0,1,3.46
Municipal,Municipality,Other - Public Services,Other - Public Services,16.0,1,1538.2,52.8,0.0,0.0,1,1,23.59
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,548.0,555.6,0.0,0.0,1,1,35.38
Municipal,Municipality,Other - Public Services,Other - Public Services,15.7,1,77.9,,0.0,0.0,0,1,1.06
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,163.2,,0.0,0.0,0,1,2.22
Municipal,Municipality,Other - Public Services,Other - Public Services,15.1,1,149.8,0.0,0.0,0.0,1,1,2.04
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,14.6,,0.0,0.0,0,1,0.2
Municipal,Municipality,Other - Public Services,Other - Public Services,16.2,1,251.0,,0.0,0.0,0,1,3.42
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,73.6,198.6,0.0,0.0,1,1,10.98
Municipal,Municipality,Other - Public Services,Other - Public Services,15.8,1,50.6,,0.0,0.0,0,1,0.69
Municipal,Municipality,Other - Public Services,Other - Public Services,31.2,1,1.8,,0.0,0.0,0,1,0.02
Municipal,Municipality,Other - Public Services,Other - Public Services,16.5,1,80.7,,0.0,0.0,0,1,1.1
Municipal,Municipality,Other - Public Services,Other - Public Services,21.9,1,119.3,,0.0,0.0,0,1,1.62
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,25.0,,0.0,0.0,0,1,0.34
Municipal,Municipality,Other - Public Services,Other - Public Services,14.9,1,0.0,,0.0,0.0,0,1,0.0
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,167.9,,0.0,0.0,0,1,2.29
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,28.6,,0.0,0.0,0,1,0.39
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,21.0,,0.0,0.0,0,1,0.29
Municipal,Municipality,Other - Public Services,Other - Public Services,16.1,1,10.9,,0.0,0.0,0,1,0.15
Municipal,Municipality,Other - Public Services,Other - Public Services,17.2,1,0.1,,0.0,0.0,0,1,0.0
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,9.9,,0.0,0.0,0,1,0.14
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,29.3,,0.0,0.0,0,1,0.4
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,40.9,,0.0,0.0,0,1,0.56
Municipal,Municipality,Other - Public Services,Other - Public Services,4.9,1,62.8,,0.0,0.0,0,1,0.85
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,4.3,,0.0,0.0,0,1,0.06
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,15.4,,0.0,0.0,0,1,0.21
Municipal,Municipality,Other - Public Services,Other - Public Services,88.0,1,78.3,,0.0,0.0,0,1,1.07
Municipal,Municipality,Other - Public Services,Other - Public Services,17.8,1,3.2,,0.0,0.0,0,1,0.04
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,6.3,,0.0,0.0,0,1,0.09
Municipal,Municipality,Other - Public Services,Other - Public Services,17.9,1,39.3,,0.0,0.0,0,1,0.53
Municipal,Municipality,Other - Public Services,Other - Public Services,18.0,1,18.8,,0.0,0.0,0,1,0.26
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,17.8,,0.0,0.0,0,1,0.24
Municipal,Municipality,Other - Public Services,Other - Public Services,18.1,1,22.9,,0.0,0.0,0,1,0.31
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,4.0,,0.0,0.0,0,1,0.06
Municipal,Municipality,Other - Public Services,Other - Public Services,18.2,1,1104.1,,0.0,0.0,0,1,15.03
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,5.2,,0.0,0.0,0,1,0.07
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,68.3,,0.0,0.0,0,1,0.93
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,16.0,,0.0,0.0,0,1,0.22
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,15.6,,0.0,0.0,0,1,0.21
Municipal,Municipality,Other - Public Services,Other - Public Services,18.8,1,59.5,,0.0,0.0,0,1,0.81
Municipal,Municipality,Other - Public Services,Other - Public Services,18.7,1,609.3,,0.0,0.0,0,1,8.29
Municipal,Municipality,Other - Public Services,Other - Public Services,18.9,1,23.6,,0.0,0.0,0,1,0.32
Municipal,Municipality,Other - Public Services,Other - Public Services,19.0,1,8.1,,0.0,0.0,0,1,0.11
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,12.7,,0.0,0.0,0,1,0.17
Municipal,Municipality,Other - Public Services,Other - Public Services,19.3,1,35.1,,0.0,0.0,0,1,0.48
Municipal,Municipality,Other - Public Services,Other - Public Services,19.4,1,7.7,,0.0,0.0,0,1,0.11
Municipal,Municipality,Other - Public Services,Other - Public Services,20.5,1,48.2,,0.0,0.0,0,1,0.66
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,30.4,,0.0,0.0,0,1,0.41
Municipal,Municipality,Other - Public Services,Other - Public Services,17.1,1,22.8,,0.0,0.0,0,1,0.31
Municipal,Municipality,Other - Public Services,Other - Public Services,19.1,1,80.2,,0.0,0.0,0,1,1.09
Municipal,Municipality,Other - Public Services,Other - Public Services,20.3,1,33.9,,0.0,0.0,0,1,0.46
Municipal,Municipality,Other - Public Services,Other - Public Services,20.3,1,241.8,333.3,0.0,0.0,1,1,20.04
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,38.7,,0.0,0.0,0,1,0.53
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,6.1,,0.0,0.0,0,1,0.08
Municipal,Municipality,Other - Public Services,Other - Public Services,19.5,1,100.5,102.4,0.0,0.0,1,1,6.52
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,57.8,,0.0,0.0,0,1,0.79
Municipal,Municipality,Other - Public Services,Other - Public Services,19.8,1,25.9,,0.0,0.0,0,1,0.35
Municipal,Municipality,Other - Public Services,Other - Public Services,19.6,1,85.7,,0.0,0.0,0,1,1.17
Municipal,Municipality,Other - Public Services,Other - Public Services,19.7,1,20.7,0.6,0.0,0.0,1,1,0.31
Municipal,Municipality,Other - Public Services,Other - Public Services,19.9,1,265.6,,0.0,0.0,0,1,3.62
Municipal,Municipality,Other - Public Services,Other - Public Services,20.0,1,7.8,,0.0,0.0,0,1,0.11
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,0.0,,0.0,0.0,0,1,0.0
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,2.1,,0.0,0.0,0,1,0.03
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,0.0,,0.0,0.0,0,1,0.0
Municipal,Municipality,Other - Public Services,Other - Public Services,20.6,1,84.4,,0.0,0.0,0,1,1.15
Municipal,Municipality,Other - Public Services,Other - Public Services,21.6,1,208.8,236.0,0.0,0.0,1,1,14.7
Municipal,Municipality,Other - Public Services,Other - Public Services,20.7,1,1.6,,0.0,0.0,0,1,0.02
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,45.3,,0.0,0.0,0,1,0.62
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,0.9,,0.0,0.0,0,1,0.01
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,6.5,,0.0,0.0,0,1,0.09
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,13.1,,0.0,0.0,0,1,0.18
Municipal,Municipality,Other - Public Services,Other - Public Services,21.6,1,27.5,41.8,0.0,0.0,1,1,2.48
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,18.1,,0.0,0.0,0,1,0.25
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,50.5,,0.0,0.0,0,1,0.69
Municipal,Municipality,Other - Public Services,Other - Public Services,24.2,1,17.3,,0.0,0.0,0,1,0.24
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,6.6,,0.0,0.0,0,1,0.09
Municipal,Municipality,Other - Public Services,Other - Public Services,21.3,1,112.0,,0.0,0.0,0,1,1.52
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,1716.7,228.8,0.0,0.0,1,1,34.87
Municipal,Municipality,Other - Public Services,Other - Public Services,22.1,1,56.1,,0.0,0.0,0,1,0.76
Municipal,Municipality,Other - Public Services,Other - Public Services,22.6,1,,480.3,0.0,0.0,1,0,24.14
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,16.6,,0.0,0.0,0,1,0.23
Municipal,Municipality,Other - Public Services,Other - Public Services,21.8,1,83.1,,0.0,0.0,0,1,1.13
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,5.3,,0.0,0.0,0,1,0.07
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,16.2,,0.0,0.0,0,1,0.22
Municipal,Municipality,Other - Public Services,Other - Public Services,21.4,1,33.0,,0.0,0.0,0,1,0.45
Municipal,Municipality,Other - Public Services,Other - Public Services,22.2,1,565.9,,0.0,0.0,0,1,7.7
Municipal,Municipality,Other - Public Services,Other - Public Services,22.5,1,935.3,1509.1,0.0,0.0,1,1,88.57
Municipal,Municipality,Other - Public Services,Other - Public Services,24.0,1,27.7,,0.0,0.0,0,1,0.38
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,4.7,,0.0,0.0,0,1,0.06
Municipal,Municipality,Other - Public Services,Other - Public Services,22.3,1,167.2,118.7,0.0,0.0,1,1,8.24
Municipal,Municipality,Other - Public Services,Other - Public Services,22.7,1,291.0,,0.0,0.0,0,1,3.96
Municipal,Municipality,Other - Public Services,Other - Public Services,22.8,1,13.2,,0.0,0.0,0,1,0.18
Municipal,Municipality,Other - Public Services,Other - Public Services,22.4,1,60.9,,0.0,0.0,0,1,0.83
Municipal,Municipality,Other - Public Services,Other - Public Services,22.9,1,45.5,,0.0,0.0,0,1,0.62
Municipal,Municipality,Other - Public Services,Other - Public Services,1.4,1,17.0,,0.0,0.0,0,1,0.23
Municipal,Municipality,Other - Public Services,Other - Public Services,5.8,1,1750.1,,0.0,3120.1,0,1,285.66
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,3.3,,0.0,0.0,0,1,0.05
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,2.4,,0.0,0.0,0,1,0.03
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,21.1,,0.0,0.0,0,1,0.29
Municipal,Municipality,Other - Public Services,Other - Public Services,20.2,1,30.8,,0.0,0.0,0,1,0.42
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,5.8,,0.0,0.0,0,1,0.08
Municipal,Municipality,Other - Public Services,Other - Public Services,23.4,1,0.0,,0.0,0.0,0,1,0.0
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,7.1,,0.0,0.0,0,1,0.1
Municipal,Municipality,Other - Public Services,Other - Public Services,23.5,1,15.9,,0.0,0.0,0,1,0.22
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,4.8,,0.0,0.0,0,1,0.07
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,12.4,,0.0,0.0,0,1,0.17
Municipal,Municipality,Other - Public Services,Other - Public Services,23.7,1,159.6,,0.0,0.0,0,1,2.17
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,36.9,,0.0,0.0,0,1,0.5
Municipal,Municipality,Other - Public Services,Other - Public Services,24.1,1,46.6,,0.0,0.0,0,1,0.63
Municipal,Municipality,Other - Public Services,Other - Public Services,24.2,1,28.3,,0.0,0.0,0,1,0.39
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,58.0,,0.0,0.0,0,1,0.79
Municipal,Municipality,Other - Public Services,Other - Public Services,23.6,1,740.1,,0.0,0.0,0,1,10.07
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,4.8,,0.0,0.0,0,1,0.06
Municipal,Municipality,Other - Public Services,Other - Public Services,12.3,1,3392.2,2591.0,0.0,0.0,1,1,176.39
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,46.8,,0.0,0.0,0,1,0.64
Municipal,Municipality,Other - Public Services,Other - Public Services,24.7,1,25.1,,0.0,0.0,0,1,0.34
Municipal,Municipality,Other - Public Services,Other - Public Services,0.7,1,108.8,,0.0,0.0,0,1,1.48
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,4.9,,0.0,0.0,0,1,0.07
Municipal,Municipality,Other - Public Services,Other - Public Services,25.3,1,4.9,,0.0,0.0,0,1,0.07
Municipal,Municipality,Other - Public Services,Other - Public Services,0.7,1,85.4,,0.0,0.0,0,1,1.16
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,14.5,,0.0,0.0,0,1,0.2
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,28.3,,0.0,0.0,0,1,0.39
Municipal,Municipality,Other - Public Services,Other - Public Services,25.6,1,46.9,,0.0,0.0,0,1,0.64
Municipal,Municipality,Other - Public Services,Other - Public Services,26.0,1,720.0,219.9,0.0,0.0,1,1,20.85
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,33.5,,0.0,0.0,0,1,0.46
Municipal,Municipality,Other - Public Services,Other - Public Services,7.2,1,0.0,,0.0,0.0,0,1,0.0
Municipal,Municipality,Other - Public Services,Other - Public Services,28.0,1,5.3,,0.0,0.0,0,1,0.07
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,12.8,,0.0,0.0,0,1,0.17
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,6.5,,0.0,0.0,0,1,0.09
Municipal,Municipality,Other - Public Services,Other - Public Services,26.2,1,1.7,,0.0,0.0,0,1,0.02
Municipal,Municipality,Other - Public Services,Other - Public Services,27.3,1,1266.4,,0.0,0.0,0,1,17.24
Municipal,Municipality,Other - Public Services,Other - Public Services,26.3,1,2236.4,,0.0,0.0,0,1,30.44
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,0.3,,0.0,0.0,0,1,0.0
Municipal,Municipality,Other - Public Services,Other - Public Services,28.1,1,1096.2,622.9,0.0,0.0,1,1,46.23
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,4.5,,0.0,0.0,0,1,0.06
Municipal,Municipality,Other - Public Services,Other - Public Services,26.9,1,35.5,,0.0,0.0,0,1,0.48
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,20.8,,0.0,0.0,0,1,0.28
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,40.0,74.8,0.0,0.0,1,1,4.3
Municipal,Municipality,Other - Public Services,Other - Public Services,27.9,1,8.9,,0.0,0.0,0,1,0.12
Municipal,Municipality,Other - Public Services,Other - Public Services,26.8,1,72.3,,0.0,0.0,0,1,0.98
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,3.1,,0.0,0.0,0,1,0.04
Municipal,Municipality,Other - Public Services,Other - Public Services,0.1,1,10.0,,0.0,0.0,0,1,0.14
Municipal,Municipality,Other - Public Services,Other - Public Services,28.3,1,1.6,,0.0,0.0,0,1,0.02
Municipal,Municipality,Other - Public Services,Other - Public Services,30.7,1,50.3,,0.0,0.0,0,1,0.68
